Component,Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,REGION,PriceRegionLabel,Tree_Depth,Tree_Level_1,Tree_Level_2,Tree_Level_3,Scope,Season,Fin Basis Name,Platts Market,Platt Market w/ ICE in the name,Platts Forward Settle,GasDaily,ICE Market,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis,Final Mark,Group_Outlier_Flag,Plot_Flag_Label,Plot_Flag_Short,Plot_Annotate,Plot_Label_Text,Chosen_Group_Level,Chosen_Group_Reliability,Overall_Combined_Score,Outlier_Reasons,History_Window_Start,History_Window_End,Has_Forward_Final_Mark
Tres Palacios (inj),Global_G05,5,regular,Global_G05_S01,1,regular,South Central,SouthCentral - TexCoast,3,Global_G05,Global_G05_S01,Tres Palacios (inj),GLOBAL,Summer,,,ICE Tres Palacios Hub - Injection FDt Com,,,Tres Palacios (inj),52,-0.4472423076923076,0.12745675059800288,0.07508086829754781,-0.4524999999999999,0.10771088999999982,-0.69,-0.2450000000000001,2026-08-22,-0.47760000000000025,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
NGPL-STX,Global_G05,5,regular,Global_G05_S02,2,supergroup,South Central,SouthCentral - TexCoast,3,Global_G05,Global_G05_S02,NGPL-STX,GLOBAL,Summer,NGPL-STX,NGPL S TX FDt Com,,"NGPL, STX",,NGPL-STX,62,-0.4485483870967742,0.12165992341181629,0.05904372280086844,-0.44499999999999984,0.11490149999999985,-0.6799999999999997,-0.21499999999999986,2026-08-24,-0.4950000000000001,-0.5025,In-family,,,False,,Subgroup,0.9823461802960708,0.5004286279987658,history=Lower than own-history expected value; peers=very far below peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.10; transition mean=-0.08; transition delta=-0.02; transition magnitude delta=+0.02; transition degree=slight; transition degree score=0.25; component current-month sd=0.09; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-1.06; mark z=-0.75; transition z=-0.14; pattern years=26,2026-06-24,2026-08-24,True
TGP-Z0 Border Pool,Global_G05,5,regular,Global_G05_S02,2,supergroup,South Central,SouthCentral - TexCoast,3,Global_G05,Global_G05_S02,TGP-Z0 Border Pool,GLOBAL,Summer,,Tenn Zn0 FDt Com,ICE Tennessee zone 0 South Texas Border Pool FDt Com,"Tennessee, zone 0",TGP-Z0 South,TGP-Z0 Border Pool,62,-0.4550806451612903,0.11803893472516748,0.05641389299103873,-0.44999999999999973,0.11119500000000092,-0.69,-0.21499999999999986,2026-08-24,-0.52,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
TGP-Z0 South,Global_G05,5,regular,Global_G05_S02,2,supergroup,South Central,SouthCentral - TexCoast,3,Global_G05,Global_G05_S02,TGP-Z0 South,GLOBAL,Summer,TGP-Z0,,ICE Tennessee zone 0 South FDt Com,"Tennessee, zone 0",,TGP-Z0 South,60,-0.4493783333333333,0.12683732954720647,0.06312022686238052,-0.4563499999999998,0.10452330000000033,-0.6906999999999996,-0.21350000000000025,2026-08-22,-0.5209999999999999,-0.4525,In-family,,,False,,Subgroup,0.978288181671796,0.0368338925387907,history=Higher than own-history expected value; peers=very far above peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.05; transition mean=-0.03; transition delta=-0.02; transition magnitude delta=+0.02; transition degree=slight; transition degree score=0.25; component current-month sd=0.10; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-0.97; mark z=-0.79; transition z=-0.24; pattern years=12,2026-06-24,2026-08-24,True
ENT-STX Map,Global_G05,5,regular,Global_G05_S03,3,regular,South Central,SouthCentral - Mexico,3,Global_G05,Global_G05_S03,ENT-STX Map,GLOBAL,Summer,,,ICE ENT STX Map FDt Com,,HSC-HPL Pool,ENT-STX Map,60,-0.449155,0.11247794273409743,0.05294179462171058,-0.4429999999999996,0.1018546200000003,-0.6717999999999997,-0.18310000000000004,2026-08-22,-0.5072000000000001,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
TGP-Z0 North,Global_G05,5,regular,Global_G05_S03,3,regular,South Central,SouthCentral - Mexico,3,Global_G05,Global_G05_S03,TGP-Z0 North,GLOBAL,Summer,TGP-Z0,,ICE Tennessee zone 0 North FDt Com,"Tennessee, zone 0",TGP-Z0 South,TGP-Z0 North,60,-0.41462833333333327,0.13163288457775235,0.060551631102908184,-0.41845,0.10615415999999983,-0.6607999999999996,-0.1856,2026-08-22,-0.46530000000000005,-0.4525,In-family,,,False,,Parent,0.9690292504522,0.3393556153813649,history=Lower than own-history expected value; peers=Higher than peer-implied value; parent peers=8; peer model trusted; history/peer direction disagree; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.09; transition mean=-0.03; transition delta=-0.06; transition magnitude delta=+0.06; transition degree=mild; transition degree score=0.59; component current-month sd=0.10; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=-0.78; mark z=-0.92; transition z=-0.73; pattern years=12,2026-06-24,2026-08-24,True
Transco-Z6 (non-NY north),Global_G06,6,regular,Global_G06_S01,1,supergroup,Northeast,Northeast - Demand,3,Global_G06,Global_G06_S01,Transco-Z6 (non-NY north),GLOBAL,Summer,TRANSCO-Z6 (NON-NY NORTH),Transco Zone 6 Non-NY North FDt Com,,"Transco, zone 6 non-N.Y. North",,Transco-Z6 (non-NY north),62,-0.7298387096774195,0.22151114345268863,0.12488295066229106,-0.71,0.19273799999999983,-1.215,-0.22999999999999998,2026-08-24,-1.215,-1.075,In-family,,,False,,Subgroup,0.9999109060828212,1.8937625169919805,history=Lower than own-history expected value; peers=very far below peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.21; transition mean=-0.33; transition delta=+0.13; transition magnitude delta=-0.13; transition degree=mild; transition degree score=0.51; component current-month sd=0.25; component historical month sd=0.49; transition degree scale source=current-month; actual-to-date z=-0.74; mark z=-0.41; transition z=0.39; pattern years=11,2026-06-24,2026-08-24,True
Transco-Z6 (non-NY south),Global_G06,6,regular,Global_G06_S01,1,supergroup,Northeast,Northeast - Demand,3,Global_G06,Global_G06_S01,Transco-Z6 (non-NY south),GLOBAL,Summer,TRANSCO-Z6 (NON-NY NORTH),Transco Zn6 non-N.Y. FDt Com,ICE Transco zone 6 non-NY South FDt Com,,Transco-Z6 (non-NY north),Transco-Z6 (non-NY south),62,-0.7295967741935485,0.22139146100474835,0.12475610085063399,-0.71,0.19273799999999983,-1.215,-0.22999999999999998,2026-08-24,-1.215,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
Transco-Z6 Sta-210,Global_G06,6,regular,Global_G06_S01,1,supergroup,Northeast,Northeast - Demand,3,Global_G06,Global_G06_S01,Transco-Z6 Sta-210,GLOBAL,Summer,,,ICE Transco zone 6 station 210 Pool FDt Com,,Transco-Z6 (non-NY north),Transco-Z6 Sta-210,60,-0.7120350000000001,0.20809102785291186,0.12808686440627212,-0.69665,0.21260483999999993,-1.2174,-0.2153999999999998,2026-08-22,-1.2174,-1.0613,In-family,,,False,,Subgroup,0.9998226339461688,1.7151538036481202,history=Lower than own-history expected value; peers=very far above peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.22; transition mean=-0.30; transition delta=+0.08; transition magnitude delta=-0.08; transition degree=slight; transition degree score=0.33; component current-month sd=0.23; component historical month sd=0.48; transition degree scale source=current-month; actual-to-date z=-0.66; mark z=-0.51; transition z=0.24; pattern years=9,2026-06-24,2026-08-24,True
Millennium-Ramapo,Global_G06,6,regular,Global_G06_S02,2,supergroup,Northeast,Northeast - Demand,3,Global_G06,Global_G06_S02,Millennium-Ramapo,GLOBAL,Summer,,,,,TETCO-M3,Millennium-Ramapo,60,-0.741975,0.20422307479729362,0.12718302088211833,-0.7510000000000003,0.20956551000000012,-1.2273,-0.25039999999999996,2026-08-22,-1.2273,-1.0425,In-family,,,False,,Subgroup,0.9921285451266182,1.3909731615665168,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.21; transition mean=-0.33; transition delta=+0.12; transition magnitude delta=-0.12; transition degree=mild; transition degree score=0.55; component current-month sd=0.22; component historical month sd=0.44; transition degree scale source=current-month; actual-to-date z=-0.55; mark z=-0.24; transition z=0.36; pattern years=8,2026-06-24,2026-08-24,True
TETCO-M3,Global_G06,6,regular,Global_G06_S02,2,supergroup,Northeast,Northeast - Demand,3,Global_G06,Global_G06_S02,TETCO-M3,GLOBAL,Summer,TETCO-M3,TX Eastern M-3 FDt Com,,"Texas Eastern, M-3",,TETCO-M3,62,-0.6963709677419355,0.21221735176279066,0.11582054613540653,-0.685,0.214977,-1.145,-0.19499999999999984,2026-08-24,-1.145,-1.0425,In-family,,,False,,Subgroup,0.984952361788209,1.6629685966405705,history=Lower than own-history expected value; peers=moderately below peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.23; transition mean=-0.30; transition delta=+0.08; transition magnitude delta=-0.08; transition degree=slight; transition degree score=0.32; component current-month sd=0.24; component historical month sd=0.73; transition degree scale source=current-month; actual-to-date z=-0.41; mark z=-0.25; transition z=0.23; pattern years=26,2026-06-24,2026-08-24,True
TGP-Mahwah,Global_G06,6,regular,Global_G06_S02,2,supergroup,Northeast,Northeast - Demand,3,Global_G06,Global_G06_S02,TGP-Mahwah,GLOBAL,Summer,,,,,TETCO-M3,TGP-Mahwah,60,-0.7413883333333333,0.2066759586780238,0.129614981731232,-0.7531000000000003,0.21201180000000033,-1.2344000000000002,-0.24429999999999996,2026-08-22,-1.2344000000000002,-1.0425,In-family,,,False,,Subgroup,0.9915570619361198,1.3650183621854972,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.23; transition mean=-0.32; transition delta=+0.09; transition magnitude delta=-0.09; transition degree=slight; transition degree score=0.40; component current-month sd=0.23; component historical month sd=0.44; transition degree scale source=current-month; actual-to-date z=-0.47; mark z=-0.26; transition z=0.28; pattern years=8,2026-06-24,2026-08-24,True
Transco-165,Global_G06,6,regular,Global_G06_S03,3,supergroup,Northeast,Northeast - Demand,3,Global_G06,Global_G06_S03,Transco-165,GLOBAL,Summer,,Transco Station 165 FDt Com,,"Transco, station 165",,Transco-165,62,-0.7019354838709677,0.22180584265300113,0.1191361782236976,-0.645,0.22238999999999987,-1.19,-0.2250000000000001,2026-08-24,-1.19,-1.1088,Outlier,Outlier,O,True,Transco-165 [Outlier],Parent,0.9841028421528208,5.055148624789191,history=slightly below own-history expected value; own z=2.09 watch; peers=very far below peer-implied value; parent peers=8; peer model trusted; peer score v2=4.60 (high); history/peer direction agree,2026-06-24,2026-08-24,True
Transco-Z5 North,Global_G06,6,regular,Global_G06_S03,3,supergroup,Northeast,Northeast - Demand,3,Global_G06,Global_G06_S03,Transco-Z5 North,GLOBAL,Summer,,Transco Zone 5 North FDt Com,,,,Transco-Z5 North,62,-0.6256451612903224,0.21712632092516593,0.126270807948198,-0.5674999999999999,0.18903150000000024,-1.11,-0.0950000000000002,2026-08-24,-1.11,0.165,Strong outlier,Strong outlier,SO,True,Transco-Z5 North [Strong outlier],Parent,0.9818507202859668,34.209923556444274,"Strong: trusted peer-implied level agrees with own-history on direction, and both clear strong cutoffs (|own z|≥2.5, peer score v2≥2.0)—a joint-signal call, not a single mild leg; history=moderately above own-history expected value; own z=3.88; peers=very far above peer-implied value; parent peers=8; peer model trusted; peer score v2=33.99 (high); history/peer direction agree; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.89; transition mean=-0.37; transition delta=+1.27; transition magnitude delta=+0.52; component current-month sd=0.25; component historical month sd=0.57; transition degree scale source=current-month; actual-to-date z=-1.94; mark z=0.79; transition z=4.12; pattern years=10",2026-06-24,2026-08-24,True
Transco-Z6 (NY),Global_G06,6,regular,Global_G06_S04,4,small_outlier,Northeast,Northeast - Demand,3,Global_G06,Global_G06_S04,Transco-Z6 (NY),GLOBAL,Summer,TRANSCO-Z6 (NY),Transco Zn6 NY FDt Com,,"Transco, zone 6 N.Y.",,Transco-Z6 (NY),62,-0.6423387096774192,0.23438919179666676,0.14014063974131066,-0.645,0.22238999999999987,-1.11,-0.03500000000000014,2026-08-24,-1.11,-0.9975,Outlier,Outlier,O,True,Transco-Z6 (NY) [Outlier],Parent,0.9754171143570008,2.3576781127916018,history=Lower than own-history expected value; peers=slightly below peer-implied value; parent peers=8; peer model trusted; peer score v2=1.75; history/peer direction agree; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.23; transition mean=-0.31; transition delta=+0.08; transition magnitude delta=-0.08; transition degree=slight; transition degree score=0.31; component current-month sd=0.26; component historical month sd=0.71; transition degree scale source=current-month; actual-to-date z=-0.52; mark z=-0.33; transition z=0.25; pattern years=26,2026-06-24,2026-08-24,True
Iroquois (into),Global_G07,7,regular,Global_G07_S01,1,regular,Northeast,Northeast - Demand,3,Global_G07,Global_G07_S01,Iroquois (into),GLOBAL,Summer,IROQUOIS (INTO),Iroquois Recpts FDt Com,,"Iroquois, receipts",,Iroquois (into),62,-0.21475806451612897,0.16439014823138504,0.12331060564477356,-0.21999999999999975,0.11490149999999952,-0.5249999999999999,0.18999999999999995,2026-08-24,-0.27,-0.155,In-family,,,False,,Subgroup,0.5113422829696631,0.565701927302951,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=moderate weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.00; transition mean=-0.17; transition delta=+0.18; transition magnitude delta=-0.17; transition degree=moderate; transition degree score=1.38; component current-month sd=0.12; component historical month sd=0.31; transition degree scale source=current-month; actual-to-date z=-0.08; mark z=0.59; transition z=0.90; pattern years=26,2026-06-24,2026-08-24,True
Iroquois-Z2,Global_G07,7,regular,Global_G07_S01,1,regular,Northeast,Northeast - Demand Rest,3,Global_G07,Global_G07_S01,Iroquois-Z2,GLOBAL,Summer,IROQUOIS-Z2,Iroquois Zn2 FDt Com,ICE Iroquois zone 2 (non-Hunts Point/Eastchester Lateral) FDt Com,"Iroquois, zone 2",,Iroquois-Z2,62,0.329032258064516,1.4572520284261727,1.2779024555075986,-0.125,0.19273799999999983,-0.4849999999999999,8.23,2026-08-24,-0.25,-0.41,In-family,,,False,,Subgroup,0.8837342856646212,1.4786912803909984,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.36; transition mean=-0.22; transition delta=-0.14; transition magnitude delta=+0.14; transition degree=slight; transition degree score=0.47; component current-month sd=0.31; component historical month sd=0.41; transition degree scale source=current-month; actual-to-date z=0.20; mark z=-0.37; transition z=-0.68; pattern years=26,2026-06-24,2026-08-24,True
PNGTS,Global_G07,7,regular,Global_G07_S01,1,regular,Northeast,Northeast - Demand Rest,3,Global_G07,Global_G07_S01,PNGTS,GLOBAL,Summer,,PNGTS delivered FDt Com,ICE PNGTS FDt Com,,,PNGTS,62,0.30693548387096775,0.671367185233817,0.516486805464166,0.1349999999999998,0.35953049999999986,-0.3849999999999998,3.545,2026-08-24,0.06499999999999995,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
TGP-Z6 200L North,Global_G07,7,regular,Global_G07_S01,1,regular,Northeast,Northeast - Demand Rest,3,Global_G07,Global_G07_S01,TGP-Z6 200L North,GLOBAL,Summer,TGP-Z6 200L NORTH,Tennessee Zone 6 delivered North FDt Com,,"Tennessee, zone 6, del. North",,TGP-Z6 200L North,62,-0.08895161290322581,0.6689734839367482,0.4186619004462263,-0.3650000000000002,0.3743564999999996,-0.81,2.135,2026-08-24,-0.81,-0.62,In-family,,,False,,Subgroup,0.7494078880486906,0.6811688858080468,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=3; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.16; transition mean=-0.36; transition delta=+0.20; transition magnitude delta=-0.20; transition degree=slight; transition degree score=0.37; component current-month sd=0.54; component historical month sd=0.64; transition degree scale source=current-month; actual-to-date z=-0.88; mark z=-0.35; transition z=0.59; pattern years=7,2026-06-24,2026-08-24,True
AGT-CG (non-G),Global_G07,7,regular,Global_G07_S02,2,supergroup,Northeast,Northeast - Demand,3,Global_G07,Global_G07_S02,AGT-CG (non-G),GLOBAL,Summer,Algonquin,Algonquin CG FDt Com,ICE Algonquin CG (Excl J-Lat & G-Lat del & Brookfield) FDt Com,"Algonquin, city-gates",,AGT-CG (non-G),62,-0.3115322580645162,0.5592703008690536,0.4135646221829323,-0.46750000000000025,0.48555150000000014,-1.0150000000000001,1.8099999999999996,2026-08-24,-1.0150000000000001,-0.7092,In-family,,,False,,Subgroup,0.9677714915810608,0.4977844780625736,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.06; transition mean=-0.27; transition delta=+0.22; transition magnitude delta=-0.22; transition degree=slight; transition degree score=0.37; component current-month sd=0.58; component historical month sd=0.63; transition degree scale source=current-month; actual-to-date z=-0.67; mark z=-0.14; transition z=0.55; pattern years=26,2026-06-24,2026-08-24,True
TGP-Z6 200L South,Global_G07,7,regular,Global_G07_S02,2,supergroup,Northeast,Northeast - Demand Rest,3,Global_G07,Global_G07_S02,TGP-Z6 200L South,GLOBAL,Summer,TGP-Z6 200L SOUTH,Tennessee Zone 6 delivered South FDt Com,,"Tennessee, zone 6, del. South",,TGP-Z6 200L South,62,-0.34596774193548385,0.49326267294021847,0.34581239978779604,-0.5025,0.39659549999999977,-0.9850000000000001,1.4849999999999994,2026-08-24,-0.9850000000000001,-0.72,In-family,,,False,,Subgroup,0.9837637896257888,0.5484177203220918,history=Lower than own-history expected value; peers=Lower than peer-implied value; subgroup peers=2; peer model untrusted; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.06; transition mean=-0.28; transition delta=+0.21; transition magnitude delta=-0.21; transition degree=slight; transition degree score=0.43; component current-month sd=0.49; component historical month sd=0.52; transition degree scale source=current-month; actual-to-date z=-0.54; mark z=0.11; transition z=0.59; pattern years=7,2026-06-24,2026-08-24,True
TGP-Z6 300L,Global_G07,7,regular,Global_G07_S02,2,supergroup,Northeast,Northeast - Demand Rest,3,Global_G07,Global_G07_S02,TGP-Z6 300L,GLOBAL,Summer,,Tenn Zn6 Dlvd FDt Com,ICE Tennessee zone 6 300 leg FDt Com,,,TGP-Z6 300L,62,-0.26411290322580644,0.5121055252690653,0.3500382883038491,-0.4075,0.38176949999999943,-0.9100000000000001,1.6150000000000002,2026-08-24,-0.9100000000000001,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
ANR-SW,Global_G08,8,regular,Global_G08_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G08,Global_G08_S01,ANR-SW,GLOBAL,Summer,ANR-SW,ANR OK FDt Com,,"ANR, Okla",,ANR-SW,62,-0.4236290322580644,0.17684894303191956,0.08027054662662823,-0.39749999999999996,0.14826000000000011,-0.8250000000000002,-0.18000000000000016,2026-08-24,-0.3999999999999999,-0.4573,In-family,,,False,,Subgroup,0.9703991495336476,0.4821757497233344,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=4; peer model trusted; history/peer direction disagree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.11; transition mean=-0.10; transition delta=-0.01; transition magnitude delta=+0.01; component current-month sd=0.08; component historical month sd=0.31; transition degree scale source=current-month; actual-to-date z=-0.01; mark z=-0.03; transition z=-0.03; pattern years=26,2026-06-24,2026-08-24,True
Enable West Pool ,Global_G08,8,regular,Global_G08_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G08,Global_G08_S01,Enable West Pool ,GLOBAL,Summer,,,ICE Enable Gas West Pool FDt Com,,Panhandle,Enable West Pool ,59,-0.3846186440677966,0.16964788734578562,0.07538910657113984,-0.3268,0.11223281999999982,-0.7677999999999998,-0.14329999999999998,2026-08-22,-0.38569999999999993,,No forward mark,,,False,,OwnHistoryOnly,,0.0,No forward mark,2026-06-24,2026-08-24,False
NGPL-Midcont Pool,Global_G08,8,regular,Global_G08_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G08,Global_G08_S01,NGPL-Midcont Pool,GLOBAL,Summer,NGPL-MIDCONT POOL,NGPL Midcont FDt Com,,"NGPL, Midcontinent",,NGPL-Midcont Pool,62,-0.40612903225806446,0.16167012395422967,0.07317235809423554,-0.3799999999999999,0.12972749999999986,-0.79,-0.17000000000000037,2026-08-24,-0.3799999999999999,-0.4204,Watch,Watch,W,True,NGPL-Midcont Pool [Watch],Subgroup,0.972990602353574,1.352421428321039,history=Lower than own-history expected value; peers=slightly above peer-implied value; subgroup peers=4; peer model trusted; peer score v2=1.32 watch; history/peer direction disagree; pattern=slight weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.08; transition mean=-0.12; transition delta=+0.04; transition magnitude delta=-0.04; transition degree=slight; transition degree score=0.45; component current-month sd=0.08; component historical month sd=0.34; transition degree scale source=current-month; actual-to-date z=0.05; mark z=0.14; transition z=0.18; pattern years=26,2026-06-24,2026-08-24,True
Panhandle,Global_G08,8,regular,Global_G08_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G08,Global_G08_S01,Panhandle,GLOBAL,Summer,PANHANDLE,Panhandle TX-OK FDt Com,,"Panhandle, Tx.-Okla",,Panhandle,62,-0.46040322580645165,0.16369778829007714,0.07106623555575162,-0.43999999999999995,0.15196650000000003,-0.8249999999999997,-0.18999999999999995,2026-08-24,-0.54,-0.5287,Watch,Watch,W,True,Panhandle [Watch],Subgroup,0.9585779227884644,1.3871794763609966,history=Lower than own-history expected value; peers=slightly below peer-implied value; subgroup peers=4; peer model trusted; peer score v2=1.26 watch; history/peer direction agree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.09; transition mean=-0.11; transition delta=+0.01; transition magnitude delta=-0.01; component current-month sd=0.10; component historical month sd=0.33; transition degree scale source=current-month; actual-to-date z=-0.24; mark z=-0.09; transition z=0.06; pattern years=26,2026-06-24,2026-08-24,True
Southern Star,Global_G08,8,regular,Global_G08_S01,1,regular,South Central,SouthCentral - Midcon,3,Global_G08,Global_G08_S01,Southern Star,GLOBAL,Summer,SOUTHERN STAR,Sth Star TxOkKs FDt Com,,Southern Star,,Southern Star,62,-0.42879032258064503,0.18341184840222413,0.06490724782081064,-0.3450000000000002,0.1260209999999996,-0.8500000000000001,-0.1299999999999999,2026-08-24,-0.3450000000000002,-0.455,In-family,,,False,,Subgroup,0.9558736736895675,0.8930198098699373,history=Lower than own-history expected value; peers=Higher than peer-implied value; subgroup peers=4; peer model trusted; history/peer direction disagree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.13; transition mean=-0.13; transition delta=-0.00; transition magnitude delta=+0.00; component current-month sd=0.06; component historical month sd=0.31; transition degree scale source=current-month; actual-to-date z=0.27; mark z=0.11; transition z=-0.02; pattern years=26,2026-06-24,2026-08-24,True
OGT,Global_G08,8,regular,Global_G08_S02,2,supergroup,South Central,SouthCentral - Midcon,3,Global_G08,Global_G08_S02,OGT,GLOBAL,Summer,,,,,,OGT,59,-0.4725152542372881,0.1798697755116369,0.08893768029924937,-0.4569000000000001,0.20015099999999966,-0.8882999999999996,-0.24109999999999987,2026-08-22,-0.48930000000000007,-0.5166,In-family,,,False,,Parent,0.9459106381813877,0.3041911752064667,history=Lower than own-history expected value; peers=Lower than peer-implied value; parent peers=5; peer model trusted; history/peer direction agree; pattern=in-line transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.07; transition mean=-0.05; transition delta=-0.02; transition magnitude delta=+0.02; component current-month sd=0.11; component historical month sd=0.30; transition degree scale source=current-month; actual-to-date z=-0.15; mark z=-0.16; transition z=-0.10; pattern years=12,2026-06-24,2026-08-24,True
ONEOK Westex,Global_G08,8,regular,Global_G08_S02,2,supergroup,South Central,SouthCentral - WesTex,3,Global_G08,Global_G08_S02,ONEOK Westex,GLOBAL,Summer,ONEOK WESTEX,Oneok OK FDt Com,ICE ONEOK Westex Pool FDt Com,"Oneok, Okla.",Waha,ONEOK Westex,62,-0.4840322580645161,0.1738706856712803,0.08084357154473869,-0.4624999999999999,0.20015100000000033,-0.8899999999999997,-0.2400000000000002,2026-08-24,-0.4900000000000002,-1.05,Strong outlier,Strong outlier,SO,True,ONEOK Westex [Strong outlier],Parent,0.9594736162605848,35.46404245776535,"Strong: trusted peer-implied level agrees with own-history on direction, and both clear strong cutoffs (|own z|≥2.5, peer score v2≥2.0)—a joint-signal call, not a single mild leg; history=moderately below own-history expected value; own z=2.94 watch; peers=very far below peer-implied value; parent peers=6; peer model trusted; peer score v2=35.34 (high); history/peer direction agree; pattern=very stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.60; transition mean=-0.09; transition delta=-0.51; transition magnitude delta=+0.51; transition degree=very strong; transition degree score=6.04; component current-month sd=0.09; component historical month sd=0.35; transition degree scale source=current-month; actual-to-date z=-0.15; mark z=-1.41; transition z=-2.18; pattern years=26",2026-06-24,2026-08-24,True
ANR-SE-T,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - Henry,3,Global_G09,Global_G09_S01,ANR-SE-T,GLOBAL,Summer,ANR-SE,ANR LA FDt Com,ICE ANR SE Transmission Pool FDt Com,"ANR, La",,ANR-SE-T,62,-0.29064516129032264,0.11912413924127027,0.06588137211121846,-0.26750000000000007,0.09636899999999991,-0.5300000000000002,-0.11000000000000032,2026-08-24,-0.2650000000000001,-0.2075,In-family,,,False,,Subgroup,0.9068213616626548,1.1501325030357994,history=Higher than own-history expected value; peers=Higher than peer-implied value; subgroup peers=5; peer model trusted; history/peer direction agree; pattern=slight stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.03; transition mean=+0.01; transition delta=+0.02; transition magnitude delta=+0.02; transition degree=slight; transition degree score=0.29; component current-month sd=0.07; component historical month sd=0.05; transition degree scale source=current-month; actual-to-date z=-3.68; mark z=-2.98; transition z=0.37; pattern years=26,2026-06-24,2026-08-24,True
