Component,Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,REGION,PriceRegionLabel,Tree_Depth,Tree_Level_1,Tree_Level_2,Tree_Level_3,Scope,Season,Fin Basis Name,Platts Market,Platt Market w/ ICE in the name,Platts Forward Settle,GasDaily,ICE Market,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis,Final Mark,Mark_Basis,Hist_Effective_Scale,Own_History_Expected_Value,Own_History_Delta,Forward_Z,Forward_Robust_Z,Forward_Abs_Z,Has_Forward_Final_Mark,HistCal_Check_Type,HistCal_Window_Label,HistCal_Actual_Label,HistCal_Current_Month,HistCal_Mark_Month,HistCal_CurrentMTD_Basis,HistCal_CurrentMTD_Z,HistCal_Mark_Mean,HistCal_Mark_Delta,HistCal_Mark_Z,HistCal_Transition,HistCal_Transition_Mean,HistCal_Transition_Delta,HistCal_Transition_Magnitude_Delta,HistCal_Transition_Z,HistCal_Sample_Years,HistCal_Pattern,HistCal_Transition_Degree,HistCal_Transition_Degree_Score,HistCal_Component_CurrentMonth_SD,HistCal_Component_HistoricalMonth_SD,HistCal_Transition_Degree_Scale_Source,Parent_Model_Label,Parent_Group_Size,Parent_Peers_With_Final_Mark,Parent_Selected_Peer_Count,Parent_Selected_Peers,Parent_Avg_Selected_Corr,Parent_Min_Selected_Corr,Parent_Max_Selected_Corr,Parent_Mean_Pair_Scale,Parent_Reliability,Parent_Peer_Implied_Final_Mark,Parent_Peer_Residual,Parent_Peer_Residual_Z,Subgroup_Model_Label,Subgroup_Group_Size,Subgroup_Peers_With_Final_Mark,Subgroup_Selected_Peer_Count,Subgroup_Selected_Peers,Subgroup_Avg_Selected_Corr,Subgroup_Min_Selected_Corr,Subgroup_Max_Selected_Corr,Subgroup_Mean_Pair_Scale,Subgroup_Reliability,Subgroup_Peer_Implied_Final_Mark,Subgroup_Peer_Residual,Subgroup_Peer_Residual_Z,Chosen_Group_Level,Chosen_Group_Label,Chosen_Group_Selected_Peer_Count,Chosen_Group_Selected_Peers,Chosen_Group_Reliability,Chosen_Group_Peer_Implied_Final_Mark,Chosen_Group_Peer_Residual,Chosen_Group_Mean_Pair_Scale,Chosen_Group_Peer_Residual_Z,Chosen_Group_Peer_Signal,Own_History_Direction,Chosen_Group_Peer_Direction,Chosen_Group_Peer_Trusted,Chosen_Group_Direction_Agree,Chosen_Group_Peer_Score_v2,Own_History_Range_Watch_Low,Own_History_Range_Watch_High,Own_History_Range_Outlier_Low,Own_History_Range_Outlier_High,Own_History_Range_Strong_Low,Own_History_Range_Strong_High,Chosen_Group_Peer_Watch_Threshold_Z,Chosen_Group_Peer_Outlier_Threshold_Z,Chosen_Group_Peer_Strong_Threshold_Z,Chosen_Group_Peer_Range_Watch_Low,Chosen_Group_Peer_Range_Watch_High,Chosen_Group_Peer_Range_Outlier_Low,Chosen_Group_Peer_Range_Outlier_High,Chosen_Group_Peer_Range_Strong_Low,Chosen_Group_Peer_Range_Strong_High,Overall_Combined_Score,Group_Outlier_Flag,Outlier_Reasons,Plot_Flag_Label,Plot_Flag_Short,Plot_Annotate,Plot_Label_Text,Plot_Flag_Priority
Moss Bluff Inter,Global_G01,1,regular,Global_G01_S01,1,regular,South Central,Unassigned,3,Global_G01,Global_G01_S01,Moss Bluff Inter,GLOBAL,Summer,,,ICE Moss Bluff Interconnect (buyers' choice dlvd) FDt Com,,,Moss Bluff Inter,61,-0.287244262295082,0.12274316617038213,0.07791995240662584,-0.2621000000000002,0.07857780000000056,-0.5747999999999998,-0.1200000000000001,2026-08-11,-0.20909999999999984,0.4775,Settle only,0.07857780000000056,-0.2621000000000002,0.7396000000000003,6.230442689033505,9.412327654884649,9.412327654884649,True,forward_transition,,,August,September,-0.15560000000000018,-0.7145474620698724,,,3.761036816112594,0.6331000000000002,0.04106916635182106,0.5920308336481792,0.5920308336481792,8.531609330875005,12,very stronger than history,very strong,8.437163657517257,0.07016941447149691,0.10348586202650517,current-month,Global_G01,32,27,31,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Michcon | NGPL-AM Pool | NGPL-MidAm | NNG-Demarc | REX E-ANR | Trunkline-Z1A | Union-Dawn | Chicago | NGPL-Nicor | NGPL-Nipsco | PGLC | Bennington | MEP-Lamar | NGPL-TXOK East | REX E-MidW | REX E-NGPL | REX-Z3 Del Pool | Rover-ANR | Rover-PEPL | TGP-Z1 100L | TGP-Z1 Sta-87 | NBPL-Ventura | NNG-Ventura | APC-ACE | Consumers | CG-Mainline | TGT-Mainline,0.7612384886785362,0.5730446451331304,0.961650748728099,0.07872374490115852,0.7612384886785362,-0.2465790482250758,0.7240790482250757,9.745791047468689,Global_G01 | Global_G01_S01,12,10,11,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Michcon | NGPL-AM Pool | NGPL-MidAm | NNG-Demarc | REX E-ANR | Trunkline-Z1A | Union-Dawn,0.7857731827766448,0.5913361948937399,0.961650748728099,0.07568774125998516,0.7857731827766448,-0.2570591010785626,0.7345591010785626,10.225177724151733,Subgroup,Global_G01 | Global_G01_S01,11,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Michcon | NGPL-AM Pool | NGPL-MidAm | NNG-Demarc | REX E-ANR | Trunkline-Z1A | Union-Dawn,0.7857731827766448,-0.2570591010785626,0.7345591010785626,0.07568774125998516,10.225177724151733,8.034670444763556,Higher than own-history expected value,Higher than peer-implied value,True,True,9.063991022319946,-0.41925560000000134,-0.1049443999999991,-0.49783340000000187,-0.026366599999998547,-0.5764112000000025,0.05221120000000201,1.4101373361596978,2.8202746723193957,2.2562197378555164,-0.3637892109188625,-0.15032899123826268,-0.4705193207591625,-0.04359888139796275,-0.4278272768230425,-0.08629092533408272,13.067051891517188,Strong outlier,Strong: own-history |z| alone clears the strong tier (≥4); history=very far above own-history expected value; own z=9.41 (very high); peers=very far above peer-implied value; subgroup peers=11; peer model trusted; peer score v2=9.06 (high); history/peer direction agree; pattern=very stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.63; transition mean=+0.04; transition delta=+0.59; transition magnitude delta=+0.59; transition degree=very strong; transition degree score=8.44; component current-month sd=0.07; component historical month sd=0.10; transition degree scale source=current-month; actual-to-date z=-0.71; mark z=3.76; transition z=8.53; pattern years=12,Strong outlier,SO,True,Moss Bluff Inter [Strong outlier],3
Transco-Z5 North,Global_G16,16,regular,Global_G16_S01,1,supergroup,Northeast,Northeast - Demand,3,Global_G16,Global_G16_S01,Transco-Z5 North,GLOBAL,Summer,,Transco Zone 5 North FDt Com,,,,Transco-Z5 North,62,-0.5763435483870967,0.1721317629322181,0.13083708783029585,-0.565,0.16679249999999973,-0.9099999999999997,-0.0950000000000002,2026-08-11,-0.4632999999999998,0.42,Settle only,0.16679249999999973,-0.565,0.9849999999999999,5.7882608730350125,5.905541316306198,5.905541316306198,True,forward_transition,,,August,September,-0.5,-1.3125961726922846,,,1.2500871785772831,0.9199999999999999,-0.4279628353231497,1.3479628353231496,0.4920371646768502,3.7327683668767326,10,opposite transition,,,0.1563168664196949,0.5685386069045649,current-month,Global_G16,2,1,1,Transco-165,0.9851127717690469,0.9851127717690469,0.9851127717690469,0.029652000000000026,0.9851127717690469,-0.7474999999999998,1.1674999999999998,39.3733980844462,Global_G16 | Global_G16_S01,2,1,1,Transco-165,0.9851127717690469,0.9851127717690469,0.9851127717690469,0.029652000000000026,0.9851127717690469,-0.7474999999999998,1.1674999999999998,39.3733980844462,OwnHistoryOnly,,0,,,,,,,,Higher than own-history expected value,,False,False,0.0,-0.8985849999999994,-0.23141500000000048,-1.0653774999999992,-0.0646225000000007,-1.2321699999999989,0.10216999999999898,,,,,,,,,,5.905541316306198,Strong outlier,Strong: own-history |z| alone clears the strong tier (≥4); history=very far above own-history expected value; own z=5.91 (very high); pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.92; transition mean=-0.43; transition delta=+1.35; transition magnitude delta=+0.49; component current-month sd=0.16; component historical month sd=0.57; transition degree scale source=current-month; actual-to-date z=-1.31; mark z=1.25; transition z=3.73; pattern years=10,Strong outlier,SO,True,Transco-Z5 North [Strong outlier],3
Transco-65,Global_G10,10,regular,Global_G10_S01,1,regular,South Central,Southeast,3,Global_G10,Global_G10_S01,Transco-65,GLOBAL,Summer,TRANSCO-65,Transco Station 65 FDt Com,,"Transco, station 65",,Transco-65,62,0.7733435483870967,0.2047416273601629,0.1318935688245176,0.7375,0.15567299999999998,0.46499999999999986,1.3249999999999997,2026-08-11,0.8223000000000003,0.3425,Settle only,0.15567299999999998,0.7375,-0.395,-2.1043280447761403,-2.537369999935763,2.537369999935763,True,forward_transition,,,August,September,0.685,1.125004602970472,,,1.2148320822246814,-0.3425,-0.14513489178920816,-0.19736510821079187,0.19736510821079187,-1.0099600085770586,12,stronger than history,strong,1.725767224405875,0.11436369020088337,0.4141699116571738,current-month,Global_G10,6,5,5,FGT-Z3 | Sonat-Z0 South | TGP-500L | Transco-85 | Transco-Z5 South,0.933543269040995,0.8475267008476595,0.9895434216878767,0.05417788470879953,0.933543269040995,0.5379339097241781,-0.1954339097241781,-3.712823109410087,Global_G10 | Global_G10_S01,6,5,5,FGT-Z3 | Sonat-Z0 South | TGP-500L | Transco-85 | Transco-Z5 South,0.933543269040995,0.8475267008476595,0.9895434216878767,0.05417788470879953,0.933543269040995,0.5379339097241781,-0.1954339097241781,-3.712823109410087,Subgroup,Global_G10 | Global_G10_S01,5,FGT-Z3 | Sonat-Z0 South | TGP-500L | Transco-85 | Transco-Z5 South,0.933543269040995,0.5379339097241781,-0.1954339097241781,0.05417788470879953,-3.712823109410087,3.466081022929645,Lower than own-history expected value,Lower than peer-implied value,True,True,3.587331281192321,0.4261540000000001,1.048846,0.2704810000000001,1.204519,0.11480800000000013,1.360192,1.2937274321707113,2.5874548643414226,2.069963891473138,0.467842494059422,0.6080253253889342,0.39775107839466595,0.6781167410536902,0.4257876446605684,0.6500801747877878,4.39399502020598,Strong outlier,"Strong: trusted peer-implied level agrees with own-history on direction, and both clear strong cutoffs (|own z|≥2.5, peer score v2≥2.0)—a joint-signal call, not a single mild leg; history=moderately below own-history expected value; own z=2.54 watch; peers=very far below peer-implied value; subgroup peers=5; peer model trusted; peer score v2=3.59 (high); history/peer direction agree; pattern=stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.34; transition mean=-0.15; transition delta=-0.20; transition magnitude delta=+0.20; transition degree=strong; transition degree score=1.73; component current-month sd=0.11; component historical month sd=0.41; transition degree scale source=current-month; actual-to-date z=1.13; mark z=1.21; transition z=-1.01; pattern years=12",Strong outlier,SO,True,Transco-65 [Strong outlier],3
ONEOK Westex,Global_G06,6,regular,Global_G06_S02,2,supergroup,South Central,SouthCentral - WesTex,3,Global_G06,Global_G06_S02,ONEOK Westex,GLOBAL,Summer,ONEOK WESTEX,Oneok OK FDt Com,ICE ONEOK Westex Pool FDt Com,"Oneok, Okla.",Waha,ONEOK Westex,62,-0.5037854838709679,0.1802704087686908,0.09883255199241453,-0.48,0.22609650000000042,-0.8899999999999997,-0.2400000000000002,2026-08-11,-0.4897,-0.8162,Bid+Ask,0.22609650000000042,-0.48,-0.33620000000000005,-1.7330327160343801,-1.48697569400676,1.48697569400676,True,forward_transition,,,August,September,-0.3500000000000001,0.29781607926318454,,,-0.807536518932703,-0.46619999999999995,-0.090030642739972,-0.376169357260028,0.376169357260028,-1.4329223422831614,26,very stronger than history,very strong,4.881691528883292,0.07705717475886445,0.34958384469135034,current-month,Global_G06,7,5,6,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Panhandle | Southern Star | OGT,0.9497136528371538,0.9188390566844907,0.990752045920406,0.052592919126106696,0.9497136528371538,-0.45348925901633935,-0.3627107409836607,-21.698051224691614,Global_G06 | Global_G06_S02,2,1,1,OGT,0.990752045920406,0.990752045920406,0.990752045920406,0.00370650000000025,0.990752045920406,-0.43345,-0.38275000000000003,-103.26453527585977,Parent,Global_G06,6,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Panhandle | Southern Star | OGT,0.9497136528371538,-0.45348925901633935,-0.3627107409836607,0.052592919126106696,-21.698051224691614,20.60693548804955,Lower than own-history expected value,Lower than peer-implied value,True,True,21.14545676507402,-0.9321930000000008,-0.027806999999999138,-1.1582895000000013,0.19828950000000134,-1.3843860000000017,0.4243860000000017,1.2826662640677924,2.5653325281355848,2.0522660225084675,-0.5209484221082422,-0.38603009592443654,-0.588407585200145,-0.3185709328325337,-0.5614239199633838,-0.34555459806929484,21.197675309292325,Outlier,history=Lower than own-history expected value; peers=very far below peer-implied value; parent peers=6; peer model trusted; peer score v2=21.15 (high); history/peer direction agree; pattern=very stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.47; transition mean=-0.09; transition delta=-0.38; transition magnitude delta=+0.38; transition degree=very strong; transition degree score=4.88; component current-month sd=0.08; component historical month sd=0.35; transition degree scale source=current-month; actual-to-date z=0.30; mark z=-0.81; transition z=-1.43; pattern years=26,Outlier,O,True,ONEOK Westex [Outlier],2
OGT,Global_G06,6,regular,Global_G06_S02,2,supergroup,South Central,SouthCentral - Midcon,3,Global_G06,Global_G06_S02,OGT,GLOBAL,Summer,,,,,,OGT,60,-0.492415,0.18641172839456976,0.10561512671598322,-0.4771000000000001,0.22972886999999986,-0.8882999999999996,-0.24109999999999987,2026-08-11,-0.4123000000000001,-0.4325,Bid+Ask,0.22972886999999986,-0.4771000000000001,0.044600000000000084,0.3214121799953513,0.1941419030181105,0.1941419030181105,True,forward_transition,,,August,September,-0.3168000000000002,0.45037136948834217,,,0.1252758089417698,-0.1156999999999998,-0.06577246854672528,-0.049927531453274526,0.049927531453274526,-0.25846818580585607,12,mild stronger than history,mild,0.553767058451693,0.09015980761454027,0.30050606083688486,current-month,Global_G06,7,5,6,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Panhandle | Southern Star | ONEOK Westex,0.9494778683227992,0.919995166938708,0.990752045920406,0.05586458109534346,0.9494778683227992,-0.5125413736556914,0.08004137365569146,16.962771738043074,Global_G06 | Global_G06_S02,2,1,1,ONEOK Westex,0.990752045920406,0.990752045920406,0.990752045920406,0.00370650000000025,0.990752045920406,-0.81525,0.38275000000000003,103.26453527585977,Parent,Global_G06,6,ANR-SW | Enable West Pool  | NGPL-Midcont Pool | Panhandle | Southern Star | ONEOK Westex,0.9494778683227992,-0.5125413736556914,0.08004137365569146,0.05586458109534346,16.962771738043074,16.10577635068336,Higher than own-history expected value,Higher than peer-implied value,True,True,16.528720697640644,-0.9365577399999998,-0.017642260000000354,-1.1662866099999998,0.2120866099999995,-1.3960154799999995,0.44181547999999937,1.2828255168943887,2.5656510337887775,2.052520827031022,-0.5842058837754138,-0.44087686353596894,-0.6558703938951363,-0.3692123534162465,-0.6272045898472474,-0.39787815746413546,16.52986082757873,Outlier,history=Higher than own-history expected value; peers=very far above peer-implied value; parent peers=6; peer model trusted; peer score v2=16.53 (high); history/peer direction agree; pattern=mild stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.12; transition mean=-0.07; transition delta=-0.05; transition magnitude delta=+0.05; transition degree=mild; transition degree score=0.55; component current-month sd=0.09; component historical month sd=0.30; transition degree scale source=current-month; actual-to-date z=0.45; mark z=0.13; transition z=-0.26; pattern years=12,Outlier,O,True,OGT [Outlier],2
Pine Prairie,Global_G09,9,regular,Global_G09_S01,1,regular,South Central,SouthCentral - Henry,3,Global_G09,Global_G09_S01,Pine Prairie,GLOBAL,Summer,PINE PRAIRIE,Pine Prairie Hub FDt Com,,Pine Prairie Hub,,Pine Prairie,62,-0.25325,0.11284490843921902,0.07537792758635052,-0.2350000000000001,0.11490149999999985,-0.49499999999999966,-0.0950000000000002,2026-08-11,-0.12650000000000006,-0.265,Bid+Ask,0.11490149999999985,-0.2350000000000001,-0.029999999999999916,-0.10412521187279682,-0.2610931972167461,0.2610931972167461,True,forward_transition,,,August,September,-0.1349999999999998,-2.0341740649690836,,,-4.050454639768241,-0.13000000000000023,0.004019887829277299,-0.13401988782927754,0.1259801121707229,-2.4706813595533994,12,stronger than history,strong,1.637301399577209,0.07694375159225665,0.059790400591815375,current-month,Global_G09,6,4,5,ANR-SE-T | CG-Onshore | TETCO-WLA | TGP-800L | Transco-45,0.91322308624269,0.8561511304348418,0.972264300491101,0.03838675264371669,0.91322308624269,-0.13474113320729042,-0.1302588667927096,-3.410073465272214,Global_G09 | Global_G09_S01,6,4,5,ANR-SE-T | CG-Onshore | TETCO-WLA | TGP-800L | Transco-45,0.91322308624269,0.8561511304348418,0.972264300491101,0.03838675264371669,0.91322308624269,-0.13474113320729042,-0.1302588667927096,-3.410073465272214,Subgroup,Global_G09 | Global_G09_S01,5,ANR-SE-T | CG-Onshore | TETCO-WLA | TGP-800L | Transco-45,0.91322308624269,-0.13474113320729042,-0.1302588667927096,0.03838675264371669,-3.410073465272214,3.1141578142701962,Lower than own-history expected value,Lower than peer-implied value,True,True,3.2587584950580357,-0.4648029999999998,-0.005197000000000396,-0.5797044999999996,0.10970449999999943,-0.6946059999999995,0.2246059999999993,1.3080416477792274,2.6160832955584548,2.0928666364467636,-0.1849526043882712,-0.08452966202630963,-0.235164075569252,-0.03431819084532885,-0.21507948709685967,-0.05440277931772117,3.2692012153958614,Outlier,history=Lower than own-history expected value; peers=moderately below peer-implied value; subgroup peers=5; peer model trusted; peer score v2=3.26 (high); history/peer direction agree; pattern=stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.13; transition mean=+0.00; transition delta=-0.13; transition magnitude delta=+0.13; transition degree=strong; transition degree score=1.64; component current-month sd=0.08; component historical month sd=0.06; transition degree scale source=current-month; actual-to-date z=-2.03; mark z=-4.05; transition z=-2.47; pattern years=12,Outlier,O,True,Pine Prairie [Outlier],2
TGP-Z1 100L,Global_G01,1,regular,Global_G01_S06,6,supergroup,South Central,SouthCentral - Perryville,3,Global_G01,Global_G01_S06,TGP-Z1 100L,GLOBAL,Summer,,Tennessee Zone 1 FDt Com,ICE Tennessee zone 1 100 Leg Pool FDt Com,"Tennessee, zone 1",,TGP-Z1 100L,62,-0.3785854838709678,0.1368322676051184,0.07452039439192379,-0.4099999999999999,0.15196649999999973,-0.685,-0.14000000000000012,2026-08-11,-0.19229999999999992,-0.43,Settle only,0.15196649999999973,-0.4099999999999999,-0.020000000000000073,-0.3757484767950229,-0.13160795306860465,0.13160795306860465,True,forward_transition,,,August,September,-0.20999999999999996,0.07260993830747352,,,-0.48013365734210833,-0.22000000000000003,-0.09653839151465367,-0.12346160848534636,0.12346160848534636,-0.8837198849313698,10,moderate stronger than history,moderate,1.39785990985139,0.08832187518595613,0.1748821514205566,current-month,Global_G01,32,27,31,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Michcon | Moss Bluff Inter | NGPL-AM Pool | NGPL-MidAm | NNG-Demarc | REX E-ANR | Trunkline-Z1A | Union-Dawn | Chicago | NGPL-Nicor | NGPL-Nipsco | PGLC | Bennington | MEP-Lamar | NGPL-TXOK East | REX E-MidW | REX E-NGPL | REX-Z3 Del Pool | Rover-ANR | Rover-PEPL | TGP-Z1 Sta-87 | NBPL-Ventura | NNG-Ventura | APC-ACE | Consumers | CG-Mainline | TGT-Mainline,0.9491108500449965,0.8331073862416325,0.9994154352290565,0.04713810285856229,0.9491108500449965,-0.29747156797219654,-0.1325284479474704,-2.919415142567067,Global_G01 | Global_G01_S06,2,1,1,TGP-Z1 Sta-87,0.9994154352290565,0.9994154352290565,0.9994154352290565,0.002223900000000084,0.9994154352290565,-0.3322000000000003,-0.09779999999999972,-43.976797517872214,Parent,Global_G01,31,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Michcon | Moss Bluff Inter | NGPL-AM Pool | NGPL-MidAm | NNG-Demarc | REX E-ANR | Trunkline-Z1A | Union-Dawn | Chicago | NGPL-Nicor | NGPL-Nipsco | PGLC | Bennington | MEP-Lamar | NGPL-TXOK East | REX E-MidW | REX E-NGPL | REX-Z3 Del Pool | Rover-ANR | Rover-PEPL | TGP-Z1 Sta-87 | NBPL-Ventura | NNG-Ventura | APC-ACE | Consumers | CG-Mainline | TGT-Mainline,0.9491108500449965,-0.29747156797219654,-0.1325284479474704,0.04713810285856229,-2.919415142567067,2.7708485875960633,Lower than own-history expected value,Lower than peer-implied value,True,True,2.84416197224921,-0.7139329999999994,-0.10606700000000047,-0.8658994999999992,0.04589949999999926,-1.0178659999999988,0.197865999999999,1.283073525282715,2.56614705056543,2.052917640452344,-0.3579532197820713,-0.2369899161623218,-0.41843487159194603,-0.17650826435244704,-0.39424221086799616,-0.20070092507639695,2.847205292510434,Outlier,history=Lower than own-history expected value; peers=moderately below peer-implied value; parent peers=31; peer model trusted; peer score v2=2.84 (high); history/peer direction agree; pattern=moderate stronger than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.22; transition mean=-0.10; transition delta=-0.12; transition magnitude delta=+0.12; transition degree=moderate; transition degree score=1.40; component current-month sd=0.09; component historical month sd=0.17; transition degree scale source=current-month; actual-to-date z=0.07; mark z=-0.48; transition z=-0.88; pattern years=10,Outlier,O,True,TGP-Z1 100L [Outlier],2
PG&E-Topock,Global_G02,2,regular,Global_G02_S06,6,regular,Rockies,West - California,3,Global_G02,Global_G02_S06,PG&E-Topock,GLOBAL,Summer,,,ICE PG&E Topock FDt Com,,,PG&E-Topock,61,-0.9223229508196722,0.8338123428752704,0.23801999651906947,-1.0605000000000002,1.1659166399999998,-2.6818999999999997,0.14739999999999975,2026-08-11,-0.05469999999999997,0.1227,Bid+Ask+Last,1.1659166399999998,-1.0605000000000002,1.1832000000000003,1.2533071256969828,1.014823838520737,1.014823838520737,True,forward_transition,,,August,September,-0.023600000000000065,-0.37494920485269,,,2.0109615505171092,0.14630000000000007,-0.5143800485894777,0.6606800485894778,-0.3680800485894776,0.9193970720446956,12,opposite transition,,,0.11299966452082133,0.5982971482823072,current-month,Global_G02,15,13,14,CIG-Mainline South | MountainWest-North | REX Cheyenne Comp Pool | Ruby-Rec Pool | EP-SJ Blanco Pool | EP-SJ Bondad Stn | TW-Blanco | KRGT-Rec Pool | White River Hub | CIG-Mainline | Cheyenne | NWP-Rocky Mtn | NWP-Wyoming | KRGT-Del Pool,0.9766669871285764,0.9618374872227378,0.9881121453979789,0.19184673651485704,0.9766669871285764,-0.3884754120929939,0.5111754120929939,2.604889629410363,Global_G02 | Global_G02_S06,2,1,1,KRGT-Del Pool,0.9881121453979789,0.9881121453979789,0.9881121453979789,0.15715560000000012,0.9881121453979789,-0.10479999999999981,0.2274999999999998,1.447609884725709,Parent,Global_G02,14,CIG-Mainline South | MountainWest-North | REX Cheyenne Comp Pool | Ruby-Rec Pool | EP-SJ Blanco Pool | EP-SJ Bondad Stn | TW-Blanco | KRGT-Rec Pool | White River Hub | CIG-Mainline | Cheyenne | NWP-Rocky Mtn | NWP-Wyoming | KRGT-Del Pool,0.9766669871285764,-0.3884754120929939,0.5111754120929939,0.19184673651485704,2.604889629410363,2.544109706158693,Higher than own-history expected value,Higher than peer-implied value,True,True,2.574320296632691,-3.39233328,1.2713332799999995,-4.55824992,2.4372499199999993,-5.72416656,3.603166559999999,1.264843400031485,2.52968680006297,2.023749440050376,-0.6311314905913901,-0.1458193335945977,-0.8737875690897863,0.09683674490379851,-0.7767251376904278,-0.00022568649555992915,2.767127104577054,Outlier,history=Higher than own-history expected value; peers=moderately above peer-implied value; parent peers=14; peer model trusted; peer score v2=2.57 (high); history/peer direction agree; pattern=opposite transition; historical check type=forward_transition; current month name=August; mark month name=September; current transition=+0.15; transition mean=-0.51; transition delta=+0.66; transition magnitude delta=-0.37; component current-month sd=0.11; component historical month sd=0.60; transition degree scale source=current-month; actual-to-date z=-0.37; mark z=2.01; transition z=0.92; pattern years=12,Outlier,O,True,PG&E-Topock [Outlier],2
Eastern Gas-North,Global_G03,3,regular,Global_G03_S01,1,regular,Northeast,Northeast - Appalachia,3,Global_G03,Global_G03_S01,Eastern Gas-North,GLOBAL,Summer,,Eastern Gas North FDt Com,,,,Eastern Gas-North,61,-0.7948360655737705,0.1433293619986113,0.11204124921395565,-0.7800000000000002,0.11860799999999977,-1.0799999999999998,-0.41500000000000004,2026-08-10,-0.6500000000000001,-0.99,Settle only,0.11860799999999977,-0.7800000000000002,-0.20999999999999974,-1.3616465719572548,-1.7705382436260635,1.7705382436260635,True,forward_transition,,,August,September,-0.7650000000000001,-0.09078907803212688,,,0.09238546469795948,-0.22499999999999987,-0.302309754289267,0.07730975428926712,-0.07730975428926712,0.255285883462394,21,mild weaker than history,mild,0.6499397887710936,0.11894910209366383,0.674412268212407,current-month,Global_G03,11,7,10,Leidy-Transco | Millennium East Pool | Rover (receipt) | TCO | TGP-Z4 Sta-219 | TGP-Z4 Sta-313 | TGP-Z4 300L | TGP-Z4 Marcellus | Eastern Gas-South | TETCO-M2 (receipt),0.9292614884088269,0.8352974611676097,0.9860875653159971,0.048268624009126584,0.9292614884088269,-0.9102943375713354,-0.07970566242866459,-1.743212251236799,Global_G03 | Global_G03_S01,7,4,6,Leidy-Transco | Millennium East Pool | Rover (receipt) | TCO | TGP-Z4 Sta-219 | TGP-Z4 Sta-313,0.9099363010184657,0.8352974611676097,0.9528771805842351,0.04720568035962841,0.9099363010184657,-0.9017619497511437,-0.08823805024885634,-2.105843782528744,Subgroup,Global_G03 | Global_G03_S01,6,Leidy-Transco | Millennium East Pool | Rover (receipt) | TCO | TGP-Z4 Sta-219 | TGP-Z4 Sta-313,0.9099363010184657,-0.9017619497511437,-0.08823805024885634,0.04720568035962841,-2.105843782528744,1.9161837019969397,Lower than own-history expected value,Lower than peer-implied value,True,True,2.0087766264652642,-1.017216,-0.5427840000000007,-1.1358239999999995,-0.42417600000000094,-1.2544319999999993,-0.30556800000000117,1.3104019100385764,2.620803820077153,2.096643056061722,-0.9636203634590712,-0.8399035360432161,-1.0254787771669989,-0.7780451223352884,-1.0007354116838278,-0.8027884878184596,2.6776835524713585,Outlier,history=Lower than own-history expected value; peers=moderately below peer-implied value; subgroup peers=6; peer model trusted; peer score v2=2.01 (strong-support); history/peer direction agree; pattern=mild weaker than history; historical check type=forward_transition; current month name=August; mark month name=September; current transition=-0.22; transition mean=-0.30; transition delta=+0.08; transition magnitude delta=-0.08; transition degree=mild; transition degree score=0.65; component current-month sd=0.12; component historical month sd=0.67; transition degree scale source=current-month; actual-to-date z=-0.09; mark z=0.09; transition z=0.26; pattern years=21,Outlier,O,True,Eastern Gas-North [Outlier],2
