Price Region,Pair Key,Rich Leg,Cheap Leg,Trade Direction,Current Spread,Fair Spread Full,Fair Spread 40D,Fair Spread 20D,Dislocation,Robust Z Full,Robust Z 40D,Robust Z 20D,Percentile,Window Agreement,Paired Dates,Overlap,Qualified,Confidence Score,Quality Flags,5d Event Count,5d Hit Rate,5d Mean Favorable Move,5d Median Favorable Move,10d Event Count,10d Hit Rate,10d Mean Favorable Move,10d Median Favorable Move,20d Event Count,20d Hit Rate,20d Mean Favorable Move,20d Median Favorable Move
Northeast - Appalachia,TCO :: TGP-Z4 Marcellus,TGP-Z4 Marcellus,TCO,Short TGP-Z4 Marcellus / Long TCO,0.19269999999999998,0.21729999999999994,0.17739999999999995,0.1774,-0.024599999999999955,-0.7938982145035497,0.9511252184324337,2.428166734115753,31.313131313131315,0.3333333333333333,99,1.0,False,64.60564881170217,insufficient_backtest_events,5,,,,3,,,,2,,,
Northeast - Appalachia,TCO :: TGP-Z4 Sta-219,TGP-Z4 Sta-219,TCO,Short TGP-Z4 Sta-219 / Long TCO,-0.006300000000000083,0.0028000000000000247,-0.0014500000000000068,-0.0012500000000000289,-0.009100000000000108,-0.6671593381779374,-0.34075835244391234,-0.9083142227618172,24.242424242424242,1.0,99,1.0,False,76.67159338177937,insufficient_backtest_events,4,,,,3,,,,2,,,
Northeast - Appalachia,TETCO-M2 (receipt) :: TGP-Z4 Marcellus,TGP-Z4 Marcellus,TETCO-M2 (receipt),Short TGP-Z4 Marcellus / Long TETCO-M2 (receipt),0.0027000000000000357,0.027899999999999925,-0.006349999999999967,-0.006650000000000045,-0.02519999999999989,-1.7891754882957904,3.488080784721763,4.34930248352151,36.36363636363637,0.3333333333333333,99,1.0,True,74.55842154962457,insufficient_backtest_events,6,,,,4,,,,2,,,
Northeast - Appalachia,TETCO-M2 (receipt) :: TGP-Z4 Sta-219,TGP-Z4 Sta-219,TETCO-M2 (receipt),Short TGP-Z4 Sta-219 / Long TETCO-M2 (receipt),-0.19630000000000003,-0.18669999999999998,-0.18565000000000004,-0.18534999999999996,-0.009600000000000053,-1.2696296648971013,-4.95401833684531,-2.4618912720896318,16.161616161616163,1.0,99,1.0,False,82.69629664897101,insufficient_backtest_events,1,,,,1,,,,1,,,
Northeast - Appalachia,TGP-Z4 Marcellus :: TGP-Z4 Sta-219,TGP-Z4 Marcellus,TGP-Z4 Sta-219,Short TGP-Z4 Marcellus / Long TGP-Z4 Sta-219,-0.19900000000000007,-0.21489999999999998,-0.18015000000000003,-0.1785,0.015899999999999914,0.993000284784979,-6.520077341606889,-6.285027531486536,60.60606060606061,0.3333333333333333,99,1.0,False,66.59666951451645,insufficient_backtest_events,5,,,,3,,,,2,,,
Northeast - Demand,AGT-CG (non-G) :: TETCO-M3,TETCO-M3,AGT-CG (non-G),Short TETCO-M3 / Long AGT-CG (non-G),0.4738,0.5628,0.54165,0.5145,-0.08899999999999997,-2.8450084167496175,-5.290658731848209,-0.991038769339256,0.0,1.0,99,1.0,True,98.45008416749617,insufficient_backtest_events,5,,,,4,,,,2,,,
Northeast - Demand,AGT-CG (non-G) :: Transco-165,Transco-165,AGT-CG (non-G),Short Transco-165 / Long AGT-CG (non-G),0.155,0.2419,0.1496,0.15090000000000003,-0.0869,-0.6608032356089755,0.43360120252066714,0.10844753387662813,29.292929292929294,0.3333333333333333,99,1.0,False,63.27469902275642,insufficient_backtest_events,6,,,,3,,,,2,,,
Northeast - Demand,AGT-CG (non-G) :: Transco-Z6 (non-NY north),Transco-Z6 (non-NY north),AGT-CG (non-G),Short Transco-Z6 (non-NY north) / Long AGT-CG (non-G),0.4848,0.5819000000000001,0.54695,0.51775,-0.09710000000000008,-1.9094184473812605,-2.1776415948815813,-0.7909064243684666,2.0202020202020203,1.0,99,1.0,True,89.0941844738126,insufficient_backtest_events,4,,,,3,,,,2,,,
Northeast - Demand,TETCO-M3 :: Transco-165,TETCO-M3,Transco-165,Short TETCO-M3 / Long Transco-165,-0.31880000000000003,-0.33080000000000004,-0.37605,-0.361,0.01200000000000001,0.23392743103234523,2.3909966551105257,6.697296482332298,53.535353535353536,1.0,99,1.0,False,72.33927431032345,insufficient_backtest_events,2,,,,1,,,,0,,,
Northeast - Demand,TETCO-M3 :: Transco-Z6 (non-NY north),Transco-Z6 (non-NY north),TETCO-M3,Short Transco-Z6 (non-NY north) / Long TETCO-M3,0.01100000000000001,0.018799999999999928,0.006099999999999994,0.0048000000000000265,-0.007799999999999918,-1.421899438896577,1.083608105388613,7.603350379553628,23.232323232323232,0.3333333333333333,99,1.0,False,70.88566105563244,insufficient_backtest_events,5,,,,3,,,,2,,,
