Component,Parent_Group_Label,Parent_Group_Number,Parent_Group_Type,Subgroup_Label,Subgroup_Number,Subgroup_Type,REGION,PriceRegionLabel,Tree_Depth,Tree_Level_1,Tree_Level_2,Tree_Level_3,Scope,Season,Fin Basis Name,Platts Market,Platt Market w/ ICE in the name,Platts Forward Settle,GasDaily,ICE Market,Hist_Count,Hist_Mean,Hist_SD,Hist_Daily_Change_SD,Hist_Median,Hist_Robust_SD,Hist_Min,Hist_Max,History_Last_Date,History_Last_Basis,Final Mark,Mark_Basis,Hist_Effective_Scale,Own_History_Expected_Value,Own_History_Delta,Forward_Z,Forward_Robust_Z,Forward_Abs_Z,Has_Forward_Final_Mark,HistCal_Check_Type,HistCal_Window_Label,HistCal_Actual_Label,HistCal_Current_Month,HistCal_Mark_Month,HistCal_CurrentMTD_Basis,HistCal_CurrentMTD_Z,HistCal_Mark_Mean,HistCal_Mark_Delta,HistCal_Mark_Z,HistCal_Transition,HistCal_Transition_Mean,HistCal_Transition_Delta,HistCal_Transition_Magnitude_Delta,HistCal_Transition_Z,HistCal_Sample_Years,HistCal_Pattern,HistCal_Transition_Degree,HistCal_Transition_Degree_Score,HistCal_Component_CurrentMonth_SD,HistCal_Component_HistoricalMonth_SD,HistCal_Transition_Degree_Scale_Source,Parent_Model_Label,Parent_Group_Size,Parent_Peers_With_Final_Mark,Parent_Selected_Peer_Count,Parent_Selected_Peers,Parent_Avg_Selected_Corr,Parent_Min_Selected_Corr,Parent_Max_Selected_Corr,Parent_Mean_Pair_Scale,Parent_Reliability,Parent_Peer_Implied_Final_Mark,Parent_Peer_Residual,Parent_Peer_Residual_Z,Subgroup_Model_Label,Subgroup_Group_Size,Subgroup_Peers_With_Final_Mark,Subgroup_Selected_Peer_Count,Subgroup_Selected_Peers,Subgroup_Avg_Selected_Corr,Subgroup_Min_Selected_Corr,Subgroup_Max_Selected_Corr,Subgroup_Mean_Pair_Scale,Subgroup_Reliability,Subgroup_Peer_Implied_Final_Mark,Subgroup_Peer_Residual,Subgroup_Peer_Residual_Z,Chosen_Group_Level,Chosen_Group_Label,Chosen_Group_Selected_Peer_Count,Chosen_Group_Selected_Peers,Chosen_Group_Reliability,Chosen_Group_Peer_Implied_Final_Mark,Chosen_Group_Peer_Residual,Chosen_Group_Mean_Pair_Scale,Chosen_Group_Peer_Residual_Z,Chosen_Group_Peer_Signal,Own_History_Direction,Chosen_Group_Peer_Direction,Chosen_Group_Peer_Trusted,Chosen_Group_Direction_Agree,Chosen_Group_Peer_Score_v2,Own_History_Range_Watch_Low,Own_History_Range_Watch_High,Own_History_Range_Outlier_Low,Own_History_Range_Outlier_High,Own_History_Range_Strong_Low,Own_History_Range_Strong_High,Chosen_Group_Peer_Watch_Threshold_Z,Chosen_Group_Peer_Outlier_Threshold_Z,Chosen_Group_Peer_Strong_Threshold_Z,Chosen_Group_Peer_Range_Watch_Low,Chosen_Group_Peer_Range_Watch_High,Chosen_Group_Peer_Range_Outlier_Low,Chosen_Group_Peer_Range_Outlier_High,Chosen_Group_Peer_Range_Strong_Low,Chosen_Group_Peer_Range_Strong_High,Overall_Combined_Score,Group_Outlier_Flag,Outlier_Reasons,Plot_Flag_Label,Plot_Flag_Short,Plot_Annotate,Plot_Label_Text,Plot_Flag_Priority
TETCO-M2 (receipt),Global_G03,3,regular,Global_G03_S03,3,supergroup,Northeast,Northeast - Appalachia,3,Global_G03,Global_G03_S03,TETCO-M2 (receipt),GLOBAL,Summer,TETCO-M2 (RECEIPT),Texas Eastern zone M-2 receipts FDt Com,,"Texas Eastern, M-2 receipts",,TETCO-M2 (receipt),62,-0.7576500000000002,0.16364481204180195,0.11465579564683956,-0.77,0.1408469999999996,-1.0699999999999998,-0.31000000000000005,2026-08-11,-0.5992999999999999,-0.6623000000000001,Bid+Ask,0.1408469999999996,-0.77,0.1076999999999999,0.5826643619819951,0.7646595241645204,0.7646595241645204,True,balmo_transition,August 12-31,August 11,August,August,-0.5992999999999999,0.37939952774011176,-0.9259554789163762,0.2636554789163761,0.6599277423844015,-0.06300000000000017,-0.14661735125328432,0.08361735125328415,-0.08361735125328415,0.3371355657312315,13,mild weaker than history,mild,0.5939025790837719,0.14079304282915003,0.5319486204303232,current-month,Global_G03,11,1,10,Eastern Gas-North | Leidy-Transco | Millennium East Pool | Rover (receipt) | TCO | TGP-Z4 Sta-219 | TGP-Z4 Sta-313 | TGP-Z4 300L | TGP-Z4 Marcellus | Eastern Gas-South,0.9402730646402006,0.9058178462313023,0.9809691072392662,0.04326939625451275,0.9402730646402006,-0.7436,0.08129999999999993,3.6557399163631126,Global_G03 | Global_G03_S03,2,1,1,Eastern Gas-South,0.9809691072392662,0.9809691072392662,0.9809691072392662,0.022239000000000182,0.9809691072392662,-0.7436,0.08129999999999993,3.6557399163631126,Parent,Global_G03,10,Eastern Gas-North | Leidy-Transco | Millennium East Pool | Rover (receipt) | TCO | TGP-Z4 Sta-219 | TGP-Z4 Sta-313 | TGP-Z4 300L | TGP-Z4 Marcellus | Eastern Gas-South,0.9402730646402006,-0.7436,0.08129999999999993,0.04326939625451275,3.6557399163631126,3.4373937746862544,Higher than own-history expected value,Higher than peer-implied value,True,True,3.5448861237532876,-1.0516939999999992,-0.4883060000000008,-1.192540999999999,-0.3474590000000012,-1.3333879999999985,-0.20661200000000157,1.2890893348685535,2.578178669737107,2.062542935789686,-0.7993781172378938,-0.6878218827621063,-0.8551562344757875,-0.6320437655242126,-0.83284498758063,-0.6543550124193701,3.626419972682993,Outlier,history=Higher than own-history expected value; peers=very far above peer-implied value; parent peers=10; peer model trusted; peer score v2=3.54 (high); history/peer direction agree; pattern=mild weaker than history; historical check type=balmo_transition; historical window=August 12-31; actual point=August 11; current month name=August; mark month name=August; mark history mean=-0.93; mark history delta=+0.26; current transition=-0.06; transition mean=-0.15; transition delta=+0.08; transition magnitude delta=-0.08; transition degree=mild; transition degree score=0.59; component current-month sd=0.14; component historical month sd=0.53; transition degree scale source=current-month; actual-to-date z=0.38; mark z=0.66; transition z=0.34; pattern years=13,Outlier,O,True,TETCO-M2 (receipt) [Outlier],2
Eastern Gas-South,Global_G03,3,regular,Global_G03_S03,3,supergroup,Northeast,Northeast - Appalachia,3,Global_G03,Global_G03_S03,Eastern Gas-South,GLOBAL,Summer,Eastern Gas-South,Eastern Gas South FDt Com,,"Eastern Gas, Appalachia",,Eastern Gas-South,62,-0.7757225806451614,0.15084237068287906,0.1111219760079552,-0.7649999999999997,0.11860799999999977,-1.085,-0.3799999999999999,2026-08-11,-0.6097999999999999,-0.7535999999999998,Bid+Ask+Last,0.11860799999999977,-0.7649999999999997,0.011399999999999855,0.1466602556364659,0.09611493322541377,0.09611493322541377,True,balmo_transition,August 12-31,August 11,August,August,-0.6097999999999999,0.25340602528539147,-0.8578388736926431,0.10423887369264329,0.2448794299488562,-0.14379999999999993,-0.12637005289152103,-0.017429947108478894,0.017429947108478894,-0.07081188460123058,26,in-line transition,,,0.13284312005314586,0.6791318424340947,current-month,Global_G03,11,1,10,Eastern Gas-North | Leidy-Transco | Millennium East Pool | Rover (receipt) | TCO | TGP-Z4 Sta-219 | TGP-Z4 Sta-313 | TGP-Z4 300L | TGP-Z4 Marcellus | TETCO-M2 (receipt),0.9425712976048976,0.8618584819947959,0.9860875653159972,0.04180673071171624,0.9425712976048976,-0.6722999999999999,-0.08129999999999993,-3.6557399163631126,Global_G03 | Global_G03_S03,2,1,1,TETCO-M2 (receipt),0.9809691072392662,0.9809691072392662,0.9809691072392662,0.022239000000000182,0.9809691072392662,-0.6722999999999999,-0.08129999999999993,-3.6557399163631126,Parent,Global_G03,10,Eastern Gas-North | Leidy-Transco | Millennium East Pool | Rover (receipt) | TCO | TGP-Z4 Sta-219 | TGP-Z4 Sta-313 | TGP-Z4 300L | TGP-Z4 Marcellus | TETCO-M2 (receipt),0.9425712976048976,-0.6722999999999999,-0.08129999999999993,0.04180673071171624,-3.6557399163631126,3.4457955166723986,Higher than own-history expected value,Lower than peer-implied value,True,False,3.549215718144551,-1.0022159999999993,-0.5277840000000001,-1.120823999999999,-0.4091760000000004,-1.2394319999999988,-0.2905680000000006,1.2875168088804734,2.5750336177609467,2.0600268942087574,-0.7261268685156741,-0.6184731314843257,-0.7799537370313483,-0.5646462629686515,-0.7584229896250786,-0.5861770103749212,3.5505169052284864,Outlier,history=Higher than own-history expected value; peers=very far below peer-implied value; parent peers=10; peer model trusted; peer score v2=3.55 (high); history/peer direction disagree; pattern=in-line transition; historical check type=balmo_transition; historical window=August 12-31; actual point=August 11; current month name=August; mark month name=August; mark history mean=-0.86; mark history delta=+0.10; current transition=-0.14; transition mean=-0.13; transition delta=-0.02; transition magnitude delta=+0.02; component current-month sd=0.13; component historical month sd=0.68; transition degree scale source=current-month; actual-to-date z=0.25; mark z=0.24; transition z=-0.07; pattern years=26,Outlier,O,True,Eastern Gas-South [Outlier],2
NNG-Demarc,Global_G01,1,regular,Global_G01_S01,1,regular,Midwest,Midwest - Chicago,3,Global_G01,Global_G01_S01,NNG-Demarc,GLOBAL,Summer,NNG-DEMARC,Northern Demarc FDt Com,,"Northern, demarc",,NNG-Demarc,62,-0.40487419354838716,0.208737809449082,0.09097592067177174,-0.35749999999999993,0.2631615,-0.7999999999999998,-0.09499999999999975,2026-08-11,-0.14719999999999978,-0.16129999999999978,Bid+Ask+Last,0.2631615,-0.35749999999999993,0.19620000000000015,1.1668906279664832,0.7455497859679329,0.7455497859679329,True,balmo_transition,August 12-31,August 11,August,August,-0.14719999999999978,0.6596949805247702,-0.2947062512268757,0.13340625122687594,0.7421324881963255,-0.014100000000000001,-0.07009882189393947,0.05599882189393947,-0.05599882189393947,0.3771670244551419,26,mild weaker than history,mild,0.6172779956062409,0.090718966644748,0.2732200560644781,current-month,Global_G01,32,4,31,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Michcon | Moss Bluff Inter | NGPL-AM Pool | NGPL-MidAm | REX E-ANR | Trunkline-Z1A | Union-Dawn | Chicago | NGPL-Nicor | NGPL-Nipsco | PGLC | Bennington | MEP-Lamar | NGPL-TXOK East | REX E-MidW | REX E-NGPL | REX-Z3 Del Pool | Rover-ANR | Rover-PEPL | TGP-Z1 100L | TGP-Z1 Sta-87 | NBPL-Ventura | NNG-Ventura | APC-ACE | Consumers | CG-Mainline | TGT-Mainline,0.9119160347364436,0.5913361948937399,0.9946915677898022,0.061843411490325705,0.9119160347364436,-0.22863509774885085,0.06733509774885105,1.0792029608343854,Global_G01 | Global_G01_S01,12,1,11,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Michcon | Moss Bluff Inter | NGPL-AM Pool | NGPL-MidAm | REX E-ANR | Trunkline-Z1A | Union-Dawn,0.8818858580749412,0.5913361948937399,0.9847908471331687,0.07121434164846863,0.8818858580749412,-0.27459999999999996,0.11330000000000018,2.0378614146319514,Subgroup,Global_G01 | Global_G01_S01,11,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Michcon | Moss Bluff Inter | NGPL-AM Pool | NGPL-MidAm | REX E-ANR | Trunkline-Z1A | Union-Dawn,0.8818858580749412,-0.27459999999999996,0.11330000000000018,0.07121434164846863,2.0378614146319514,1.7971611622805121,Higher than own-history expected value,Higher than peer-implied value,True,True,1.9137307513039985,-0.8838229999999999,0.16882300000000006,-1.1469844999999999,0.4319845,-1.410146,0.695146,1.3310789757410828,2.6621579514821656,2.1297263611857327,-0.3693919129395191,-0.1798080870604808,-0.4641838258790383,-0.08501617412096166,-0.4262670607032306,-0.1229329392967693,2.053828101824346,Watch,history=Higher than own-history expected value; peers=slightly above peer-implied value; subgroup peers=11; peer model trusted; peer score v2=1.91; history/peer direction agree; pattern=mild weaker than history; historical check type=balmo_transition; historical window=August 12-31; actual point=August 11; current month name=August; mark month name=August; mark history mean=-0.29; mark history delta=+0.13; current transition=-0.01; transition mean=-0.07; transition delta=+0.06; transition magnitude delta=-0.06; transition degree=mild; transition degree score=0.62; component current-month sd=0.09; component historical month sd=0.27; transition degree scale source=current-month; actual-to-date z=0.66; mark z=0.74; transition z=0.38; pattern years=26,Watch,W,True,NNG-Demarc [Watch],1
Michcon,Global_G01,1,regular,Global_G01_S01,1,regular,Midwest,Midwest - Demand,3,Global_G01,Global_G01_S01,Michcon,GLOBAL,Summer,MICHCON,Mich Con CG FDt Com,,Mich Con city-gate,,Michcon,62,-0.35458870967741934,0.16063040573779327,0.0743398359036781,-0.3624999999999998,0.21127050000000008,-0.71,-0.11500000000000021,2026-08-11,-0.18949999999999978,-0.23459999999999992,Bid+Ask+Last,0.21127050000000008,-0.3624999999999998,0.1278999999999999,0.7469862827420374,0.6053850395582907,0.6053850395582907,True,balmo_transition,August 12-31,August 11,August,August,-0.18949999999999978,-0.09938471588705294,-0.2314546608036052,-0.003145339196394731,-0.017173291374165133,-0.04510000000000014,-0.0549007930821944,0.00980079308219426,-0.00980079308219426,0.07394580188897408,26,in-line transition,,,0.0767023467698349,0.20440898740170238,current-month,Global_G01,32,4,31,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Moss Bluff Inter | NGPL-AM Pool | NGPL-MidAm | NNG-Demarc | REX E-ANR | Trunkline-Z1A | Union-Dawn | Chicago | NGPL-Nicor | NGPL-Nipsco | PGLC | Bennington | MEP-Lamar | NGPL-TXOK East | REX E-MidW | REX E-NGPL | REX-Z3 Del Pool | Rover-ANR | Rover-PEPL | TGP-Z1 100L | TGP-Z1 Sta-87 | NBPL-Ventura | NNG-Ventura | APC-ACE | Consumers | CG-Mainline | TGT-Mainline,0.9443269990219815,0.7364974244747948,0.9885833925275836,0.04171112681541441,0.9443269990219815,-0.16579834219971978,-0.06880165780028015,-1.3556649095750166,Global_G01 | Global_G01_S01,12,1,11,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Moss Bluff Inter | NGPL-AM Pool | NGPL-MidAm | NNG-Demarc | REX E-ANR | Trunkline-Z1A | Union-Dawn,0.9259327340356929,0.7364974244747948,0.981335298483888,0.04289510726676874,0.9259327340356929,-0.12129999999999974,-0.11330000000000018,-2.0378614146319514,Subgroup,Global_G01 | Global_G01_S01,11,Carthage | EGT-Flex | Gulf S. Pool 16 | Lebanon | Moss Bluff Inter | NGPL-AM Pool | NGPL-MidAm | NNG-Demarc | REX E-ANR | Trunkline-Z1A | Union-Dawn,0.9259327340356929,-0.12129999999999974,-0.11330000000000018,0.04289510726676874,-2.0378614146319514,1.8869225912360075,Higher than own-history expected value,Lower than peer-implied value,True,False,1.9609402696352578,-0.785041,0.060041000000000344,-0.9963115,0.27131150000000037,-1.2075820000000002,0.4825820000000005,1.299033329946226,2.598066659892452,2.0784533279139614,-0.1770221740311509,-0.06557782596884859,-0.23274434806230204,-0.009855651937697427,-0.21045547844984158,-0.0321445215501579,2.0522616273755623,Watch,history=Higher than own-history expected value; peers=slightly below peer-implied value; subgroup peers=11; peer model trusted; peer score v2=1.96; history/peer direction disagree; pattern=in-line transition; historical check type=balmo_transition; historical window=August 12-31; actual point=August 11; current month name=August; mark month name=August; mark history mean=-0.23; mark history delta=-0.00; current transition=-0.05; transition mean=-0.05; transition delta=+0.01; transition magnitude delta=-0.01; component current-month sd=0.08; component historical month sd=0.20; transition degree scale source=current-month; actual-to-date z=-0.10; mark z=-0.02; transition z=0.07; pattern years=26,Watch,W,True,Michcon [Watch],1
